Data;Tmax;Tmin;I;Tmean;UR;V
"""1998-03-15""";32.2;21.7;6.4;25.2;70.5;1.3
"""1998-03-16""";27.5;20.8;2.6;22.82;79.25;1.533333
"""1998-03-17""";25.8;18.6;4.1;21.62;76.25;1.9666669999999997
"""1998-03-18""";26.2;19.0;6.5;22.24;72.75;2.3666669999999996
"""1998-03-19""";28.3;20.0;7.4;23.94;73.75;1.5
"""1998-03-20""";28.5;21.6;0.5;25.06;73.25;1.1
"""1998-03-21""";29.8;21.6;4.8;25.48;68.75;1.833333
"""1998-03-22""";30.0;20.0;5.7;22.76;77.75;1.333333
"""1998-03-23""";28.5;19.2;4.4;24.06;74.25;1.633333
"""1998-03-24""";31.5;20.0;10.0;26.0;67.5;0.966667
"""1998-03-25""";30.6;22.2;4.0;25.4;75.25;0.333333
"""1998-03-26""";29.0;21.0;7.4;23.4;79.75;1.233333
"""1998-03-27""";24.9;19.5;8.7;21.58;78.0;2.9666669999999997
"""1998-03-28""";27.9;19.5;9.2;23.44;73.25;2.6333330000000004
"""1998-03-29""";30.4;21.2;8.5;25.12;65.75;1.833333
"""1998-03-30""";28.7;21.5;4.3;23.88;78.5;1.5
"""1998-03-31""";31.3;20.8;7.7;25.26;77.5;1.5
"""1998-01-04""";30.1;20.5;4.4;23.78;80.0;1.1
"""1998-02-04""";27.3;20.2;NA;22.82;70.5;2.833333
"""1998-03-04""";26.5;18.5;7.5;21.1;64.75;2.7
"""1998-04-04""";24.4;13.8;8.9;18.76;60.75;2.0
"""1998-05-04""";21.8;15.0;1.2;18.38;67.25;1.433333
"""1998-06-04""";25.9;16.0;9.4;20.82;62.75;1.633333
"""1998-07-04""";29.1;17.2;9.5;23.06;68.25;1.5
"""1998-08-04""";30.0;20.4;6.4;24.16;66.25;1.6
"""1998-09-04""";30.4;20.0;6.2;23.32;80.75;1.266667
"""1998-10-04""";30.2;19.2;6.2;24.48;65.5;0.766667
"""1998-11-04""";29.3;20.5;6.8;24.48;68.25;1.7
"""1998-12-04""";30.1;21.1;8.4;24.6;67.0;1.5
"""1998-04-13""";28.4;21.0;9.2;24.12;68.25;0.866667
"""1998-04-14""";30.2;21.4;9.2;25.02;65.25;1.366667
"""1998-04-15""";30.0;21.0;NA;24.84;67.5;1.233333
"""1998-04-16""";32.3;21.0;2.3;26.16;66.25;0.8
"""1998-04-17""";32.7;22.2;8.9;26.56;63.75;0.366667
"""1998-04-18""";28.4;22.1;5.2;24.58;77.25;1.433333
"""1998-04-19""";30.7;21.8;8.2;25.18;65.0;1.333333
"""1998-04-20""";29.2;21.6;8.4;25.32;67.5;2.066667
"""1998-04-21""";28.5;21.2;9.6;24.46;70.0;2.7
"""1998-04-22""";28.5;20.2;9.3;23.78;72.5;1.9
"""1998-04-23""";27.9;20.2;NA;23.62;73.5;1.9
"""1998-04-24""";31.1;21.4;7.6;25.46;62.75;1.366667
"""1998-04-25""";32.1;20.2;8.7;26.26;56.0;1.2
"""1998-04-26""";29.4;21.9;6.1;24.02;75.75;1.8
"""1998-04-27""";28.3;18.2;9.2;22.92;72.5;2.066667
"""1998-04-28""";28.1;18.2;NA;22.54;72.5;1.8666669999999999
"""1998-04-29""";22.5;18.2;0.0;19.8;87.75;1.5
"""1998-04-30""";27.1;18.0;NA;21.62;82.5;1.233333
"""1998-01-05""";27.2;16.2;9.7;20.96;62.25;1.366667
"""1998-02-05""";28.4;16.1;9.6;22.2;50.0;1.133333
"""1998-03-05""";29.3;17.5;9.5;22.92;61.5;1.4
"""1998-04-05""";29.7;19.6;8.5;24.5;65.75;1.7333330000000002
"""1998-05-05""";24.4;17.2;0.5;20.28;88.0;1.366667
"""1998-06-05""";24.1;15.2;6.9;18.88;71.0;2.333333
"""1998-07-05""";24.1;14.0;7.7;18.76;68.0;2.833333
"""1998-08-05""";22.0;13.2;8.9;17.32;65.0;1.466667
"""1998-09-05""";22.7;13.4;9.2;18.02;64.75;1.666667
"""1998-10-05""";22.6;12.8;9.3;17.56;67.5;1.7
"""1998-11-05""";25.1;14.8;9.2;19.34;66.75;1.066667
"""1998-12-05""";28.2;15.4;8.2;21.62;61.5;1.066667
"""1998-05-13""";28.7;17.0;8.3;22.82;71.0;0.43333299999999997
"""1998-05-14""";27.9;21.0;8.3;23.32;72.5;0.966667
"""1998-05-15""";30.3;18.2;8.4;24.1;61.5;0.666667
"""1998-05-16""";29.2;19.1;8.2;24.1;65.25;1.5
"""1998-05-17""";25.6;19.6;3.2;21.88;79.5;1.9333330000000002
"""1998-05-18""";23.0;18.1;2.4;19.26;73.25;1.633333
"""1998-05-19""";22.3;17.0;2.4;19.2;78.75;1.9666669999999997
"""1998-05-20""";25.0;17.8;5.4;20.32;74.25;1.033333
"""1998-05-21""";27.5;16.8;8.8;21.78;70.0;1.433333
"""1998-05-22""";25.9;18.8;8.7;21.68;65.0;1.533333
"""1998-05-23""";26.0;18.2;6.8;21.72;67.0;1.633333
"""1998-05-24""";25.5;18.0;1.6;21.1;71.0;1.4
"""1998-05-25""";24.5;18.0;6.6;20.7;62.25;1.9
"""1998-05-26""";25.8;17.2;5.3;20.92;72.25;1.366667
"""1998-05-27""";27.5;17.4;5.3;21.6;71.5;0.933333
"""1998-05-28""";29.4;17.4;6.9;22.56;70.5;0.8
"""1998-05-29""";22.6;17.8;2.3;19.7;78.25;2.6
"""1998-05-30""";20.1;16.9;0.0;18.28;91.25;1.233333
"""1998-05-31""";24.3;14.8;9.1;18.24;60.25;0.966667
"""1998-01-06""";25.1;13.0;NA;18.86;62.5;1.233333
"""1998-02-06""";23.3;16.0;NA;19.48;71.75;1.333333
"""1998-03-06""";23.6;16.7;6.8;19.58;71.75;2.166667
"""1998-04-06""";22.9;16.8;NA;19.14;71.75;0.8
"""1998-05-06""";21.3;13.4;6.9;16.76;64.75;2.0333330000000003
"""1998-06-06""";21.1;13.0;9.1;16.84;60.25;2.333333
"""1998-07-06""";21.1;12.0;9.2;16.18;62.0;1.9
"""1998-08-06""";23.4;12.0;8.9;16.76;71.25;1.266667
"""1998-09-06""";24.3;12.2;8.5;18.0;53.75;0.833333
"""1998-10-06""";25.9;13.2;8.9;19.66;55.75;0.833333
"""1998-11-06""";27.7;16.1;NA;21.52;53.25;0.9
"""1998-12-06""";26.7;18.0;NA;20.86;68.5;1.8666669999999999
"""1998-06-13""";20.1;15.4;0.7;17.08;79.5;2.0333330000000003
"""1998-06-14""";21.9;14.8;6.1;17.5;71.25;2.5
"""1998-06-15""";18.6;13.0;1.4;15.96;70.0;2.5333330000000003
"""1998-06-16""";21.9;13.0;4.2;16.68;73.0;1.066667
"""1998-06-17""";25.9;13.8;NA;20.08;66.5;1.133333
"""1998-06-18""";27.0;17.6;NA;21.16;67.0;0.333333
"""1998-06-19""";28.3;19.0;9.0;22.36;59.0;1.3
"""1998-06-20""";27.4;18.8;5.1;23.0;65.75;1.266667
"""1998-06-21""";26.3;18.0;7.0;21.08;76.25;1.7666669999999998
"""1998-06-22""";24.0;16.8;NA;19.9;70.75;1.233333
"""1998-06-23""";24.5;16.0;8.3;19.4;75.0;1.333333
"""1998-06-24""";26.4;14.2;8.9;20.32;65.25;0.7
"""1998-06-25""";24.1;14.6;NA;17.92;76.75;1.633333
"""1998-06-26""";19.1;12.8;2.9;15.48;76.0;1.833333
"""1998-06-27""";25.2;13.0;8.2;18.12;73.75;1.5
"""1998-06-28""";22.7;14.8;7.9;18.16;73.0;2.3666669999999996
"""1998-06-29""";21.1;14.6;7.6;17.06;78.0;1.233333
"""1998-06-30""";22.3;13.5;NA;17.1;68.75;1.366667
"""1998-01-07""";22.9;12.6;8.7;17.12;73.0;1.533333
"""1998-02-07""";26.6;14.2;8.9;19.62;68.75;0.966667
"""1998-03-07""";25.6;16.0;9.1;20.6;65.25;1.333333
"""1998-04-07""";23.7;16.8;8.8;19.76;59.75;1.9333330000000002
"""1998-05-07""";24.3;15.6;6.7;18.9;68.75;1.5
"""1998-06-07""";25.5;15.0;8.5;19.82;60.75;1.2
"""1998-07-07""";26.3;14.0;8.8;19.7;59.75;1.066667
"""1998-08-07""";27.3;14.2;8.9;20.32;62.75;0.7
"""1998-09-07""";29.0;15.2;8.8;22.04;59.25;0.6
"""1998-10-07""";26.7;17.2;8.6;20.8;64.5;1.466667
"""1998-11-07""";20.3;14.0;7.8;16.46;75.75;1.5
"""1998-12-07""";21.7;12.7;8.2;15.9;57.5;2.2
"""1998-07-13""";21.1;10.5;6.9;15.64;64.0;1.4
"""1998-07-14""";21.1;12.2;8.1;16.6;59.25;1.366667
"""1998-07-15""";23.3;12.2;8.6;17.38;67.75;1.066667
"""1998-07-16""";26.1;13.0;0.8;19.14;62.0;1.4
"""1998-07-17""";25.7;14.0;8.8;19.3;64.5;1.066667
"""1998-07-18""";26.6;15.1;7.7;20.48;58.75;1.3
"""1998-07-19""";26.6;18.5;2.6;21.72;61.0;1.5
"""1998-07-20""";26.0;16.0;8.7;20.88;64.5;1.566667
"""1998-07-21""";27.9;16.2;8.0;21.28;65.0;0.8
"""1998-07-22""";28.1;16.0;6.4;22.58;60.75;0.4
"""1998-07-23""";24.1;17.5;8.5;20.36;69.5;2.2
"""1998-07-24""";23.8;16.0;7.7;19.48;73.75;1.6
"""1998-07-25""";21.4;15.4;3.1;17.66;74.5;0.533333
"""1998-07-26""";25.0;13.6;7.7;18.18;75.0;0.533333
"""1998-07-27""";27.6;13.2;8.8;20.72;53.25;1.3
"""1998-07-28""";26.0;15.5;8.9;20.34;56.5;1.066667
"""1998-07-29""";28.3;14.4;8.8;21.38;55.5;1.033333
"""1998-07-30""";24.4;16.2;8.7;20.04;66.25;1.7666669999999998
"""1998-07-31""";21.7;15.2;8.2;17.7;70.75;2.3
"""1998-01-08""";22.2;13.2;7.3;16.98;64.75;1.8
"""1998-02-08""";25.6;14.0;7.6;18.88;69.25;1.466667
"""1998-03-08""";27.3;15.5;8.3;21.0;66.5;1.233333
"""1998-04-08""";26.7;18.0;8.7;21.98;62.25;2.0333330000000003
"""1998-05-08""";25.1;18.0;6.7;21.14;69.0;2.066667
"""1998-06-08""";21.5;17.6;0.0;18.52;90.75;0.733333
"""1998-07-08""";24.0;15.5;4.5;19.02;81.0;0.833333
"""1998-08-08""";22.7;16.8;3.1;19.08;84.75;1.8
"""1998-09-08""";21.6;17.1;0.3;19.24;81.25;1.5
"""1998-10-08""";24.1;17.8;3.1;20.3;82.5;0.866667
"""1998-11-08""";29.0;17.6;8.8;23.12;67.25;0.933333
"""1998-12-08""";30.0;18.2;8.6;24.08;63.75;1.066667
"""1998-08-13""";29.7;19.8;9.3;24.34;60.5;2.3
"""1998-08-14""";27.0;19.0;6.7;22.56;63.5;1.833333
"""1998-08-15""";29.4;18.3;9.3;23.08;58.75;1.9
"""1998-08-16""";29.1;18.0;9.4;23.08;55.75;2.2
"""1998-08-17""";25.0;19.0;9.3;21.04;67.25;1.333333
"""1998-08-18""";27.8;15.2;9.5;21.96;52.0;0.866667
"""1998-08-19""";30.5;16.5;9.5;23.24;59.0;0.933333
"""1998-08-20""";31.1;19.2;9.2;25.4;49.75;0.466667
"""1998-08-21""";29.9;21.0;9.2;24.88;54.75;1.8666669999999999
"""1998-08-22""";29.7;20.0;9.2;24.02;50.0;2.5
"""1998-08-23""";25.3;19.2;5.0;21.74;67.5;2.0333330000000003
"""1998-08-24""";27.3;18.0;9.4;22.1;59.0;2.233333
"""1998-08-25""";29.0;18.2;8.7;23.44;57.5;1.066667
"""1998-08-26""";30.8;18.2;9.6;24.46;50.25;1.9666669999999997
"""1998-08-27""";31.0;18.0;9.3;24.72;47.5;1.233333
"""1998-08-28""";31.7;19.2;9.0;24.86;48.5;1.7333330000000002
"""1998-08-29""";31.7;18.6;8.6;22.96;60.75;2.566667
"""1998-08-30""";27.0;18.5;7.1;21.68;62.5;2.0333330000000003
"""1998-08-31""";21.9;16.0;3.3;18.46;71.75;1.466667
"""1998-01-09""";23.0;15.8;8.7;18.42;67.5;2.733333
"""1998-02-09""";25.1;15.3;9.4;19.46;61.75;2.3
"""1998-03-09""";27.3;16.6;8.6;21.22;58.75;2.266667
"""1998-04-09""";28.4;17.2;9.1;22.64;55.0;0.6
"""1998-05-09""";30.6;18.8;7.0;24.36;48.75;1.4
"""1998-06-09""";32.0;20.0;7.8;25.3;48.5;1.333333
"""1998-07-09""";29.8;19.8;8.6;23.58;61.75;2.566667
"""1998-08-09""";32.0;19.8;8.7;25.9;51.75;1.4
"""1998-09-09""";31.3;21.8;7.9;26.22;58.75;1.6
"""1998-10-09""";27.5;20.0;NA;22.86;55.25;2.5333330000000003
"""1998-11-09""";26.3;19.0;8.7;22.24;58.5;2.8
"""1998-12-09""";27.7;18.8;9.1;22.48;56.0;2.9666669999999997
"""1998-09-13""";31.5;18.0;8.7;24.68;49.25;1.833333
"""1998-09-14""";29.9;20.8;8.9;24.46;52.0;3.0
"""1998-09-15""";31.9;19.2;8.7;25.52;48.5;1.633333
"""1998-09-16""";32.3;20.4;8.4;24.16;58.75;2.6333330000000004
"""1998-09-17""";27.0;19.8;8.9;22.68;64.75;2.7
"""1998-09-18""";32.6;19.2;9.2;25.72;55.5;1.133333
"""1998-09-19""";32.0;21.8;8.8;26.74;49.25;2.166667
"""1998-09-20""";32.3;21.5;8.7;25.74;46.0;2.333333
"""1998-09-21""";31.4;19.8;7.8;24.8;52.75;1.7666669999999998
"""1998-09-22""";26.5;18.3;7.7;20.62;69.0;3.0333330000000003
"""1998-09-23""";23.3;16.2;4.6;19.32;68.0;2.5
"""1998-09-24""";23.2;16.2;5.2;19.38;71.0;2.566667
"""1998-09-25""";25.3;16.2;5.5;20.86;59.25;2.2
"""1998-09-26""";26.5;18.8;2.3;22.2;55.0;1.8
"""1998-09-27""";30.2;18.6;9.0;23.88;54.75;2.333333
"""1998-09-28""";31.7;18.0;5.7;22.82;71.75;1.233333
"""1998-09-29""";29.7;18.0;2.5;22.62;73.0;1.466667
"""1998-09-30""";27.7;21.0;7.4;23.66;65.75;1.8
"""1998-01-10""";26.0;20.2;4.2;22.64;64.25;0.8
"""1998-02-10""";24.6;16.8;6.5;20.28;72.75;3.0333330000000003
"""1998-03-10""";27.0;18.7;9.6;22.18;58.5;3.266667
"""1998-04-10""";29.9;19.0;10.1;24.36;50.0;1.9333330000000002
"""1998-05-10""";32.0;20.8;7.9;26.04;47.75;1.9
"""1998-06-10""";32.3;19.8;7.5;25.98;50.75;1.9666669999999997
"""1998-07-10""";30.5;19.3;5.0;23.9;80.75;3.666667
"""1998-08-10""";22.0;19.5;0.0;20.74;80.5;1.4
"""1998-09-10""";26.4;18.8;6.5;22.44;67.75;1.7666669999999998
"""1998-10-10""";29.5;18.4;9.1;23.52;60.5;1.633333
"""1998-11-10""";30.7;20.4;5.1;24.66;61.5;2.5
"""1998-12-10""";27.5;17.9;4.2;22.3;70.0;1.7
"""1998-10-13""";26.2;19.6;1.3;22.2;73.0;1.9666669999999997
"""1998-10-14""";26.0;19.4;4.7;21.72;75.0;0.8
"""1998-10-15""";26.7;19.8;7.1;22.4;69.5;2.6
"""1998-10-16""";25.3;19.8;1.1;21.66;82.5;1.133333
"""1998-10-17""";25.7;19.2;1.4;21.8;87.25;1.2
"""1998-10-18""";26.0;19.3;2.3;21.8;72.0;1.9
"""1998-10-19""";26.0;17.2;9.0;20.94;64.75;2.733333
"""1998-10-20""";22.7;17.0;2.9;19.28;70.25;2.4666669999999997
"""1998-10-21""";25.4;16.5;9.3;20.42;56.0;2.5333330000000003
"""1998-10-22""";24.0;16.4;8.9;20.22;62.75;3.0333330000000003
"""1998-10-23""";27.7;16.9;8.0;21.7;62.75;1.9333330000000002
"""1998-10-24""";28.1;18.0;10.9;23.26;51.75;2.6333330000000004
"""1998-10-25""";28.0;19.0;8.1;23.5;54.75;2.5333330000000003
"""1998-10-26""";27.2;18.1;7.4;21.14;74.25;2.2
"""1998-10-27""";23.0;19.0;0.0;20.9;81.25;0.166667
"""1998-10-28""";27.1;19.8;0.3;22.86;70.0;1.066667
"""1998-10-29""";27.3;18.8;4.1;21.64;79.5;1.333333
"""1998-10-30""";27.1;19.1;0.5;21.04;82.75;0.866667
"""1998-10-31""";19.4;16.7;0.0;17.42;93.5;1.8
"""1998-01-11""";21.7;17.5;0.6;19.06;86.5;1.0
"""1998-02-11""";23.4;17.7;0.9;20.56;78.75;1.366667
"""1998-03-11""";22.2;17.6;0.0;18.96;89.75;2.3
"""1998-04-11""";22.8;17.2;NA;19.82;89.0;0.266667
"""1998-05-11""";28.7;18.1;4.3;22.58;71.75;1.433333
"""1998-06-11""";26.9;18.8;2.3;22.64;66.0;1.7666669999999998
"""1998-07-11""";29.1;19.6;3.5;23.4;61.0;1.9
"""1998-08-11""";29.6;19.2;9.3;22.96;64.5;2.1333330000000004
"""1998-09-11""";29.8;18.8;NA;23.94;63.25;1.066667
"""1998-10-11""";24.3;17.8;1.5;19.96;81.5;3.0333330000000003
"""1998-11-11""";21.2;17.2;0.0;18.54;86.25;1.2
"""1998-12-11""";23.8;15.8;NA;19.8;69.75;1.9333330000000002
"""1998-11-13""";22.8;17.2;1.1;19.78;67.5;3.833333
"""1998-11-14""";22.1;16.5;1.3;18.92;80.5;1.9666669999999997
"""1998-11-15""";28.0;16.4;10.3;21.62;68.5;1.9666669999999997
"""1998-11-16""";26.9;19.0;7.5;22.46;68.75;2.066667
"""1998-11-17""";29.0;18.2;NA;24.2;66.75;1.166667
"""1998-11-18""";31.0;20.6;8.8;25.88;61.5;2.066667
"""1998-11-19""";31.0;22.0;7.4;25.2;66.5;2.0333330000000003
"""1998-11-20""";29.0;18.5;NA;23.02;73.25;1.6
"""1998-11-21""";30.4;19.6;8.0;23.66;68.0;2.3666669999999996
"""1998-11-22""";28.8;18.1;7.6;21.6;75.5;2.066667
"""1998-11-23""";26.8;17.4;7.4;21.3;69.5;1.9333330000000002
"""1998-11-24""";29.4;18.0;10.4;23.12;63.25;1.8
"""1998-11-25""";29.0;19.2;10.2;24.46;62.0;1.2
"""1998-11-26""";32.3;20.2;10.9;25.66;59.75;1.466667
"""1998-11-27""";26.8;19.6;0.0;22.16;80.5;0.833333
"""1998-11-28""";27.0;20.5;3.4;23.04;70.25;2.5
"""1998-11-29""";29.0;20.4;9.5;23.28;72.0;2.0333330000000003
"""1998-11-30""";28.7;18.0;NA;22.7;71.75;1.8
"""1998-01-12""";28.5;18.4;6.0;23.04;69.25;1.666667
"""1998-02-12""";30.0;20.2;6.7;24.18;65.0;0.933333
"""1998-03-12""";30.8;21.2;9.7;25.8;53.75;2.5333330000000003
"""1998-04-12""";29.8;20.4;11.0;24.86;57.25;2.0333330000000003
"""1998-05-12""";26.6;20.5;0.6;22.42;88.5;1.3
"""1998-06-12""";27.6;20.3;3.1;22.4;83.5;2.566667
"""1998-07-12""";26.6;20.0;4.0;22.34;88.75;1.366667
"""1998-08-12""";30.5;17.8;7.4;24.44;62.75;0.866667
"""1998-09-12""";27.8;21.6;3.6;23.52;79.5;1.366667
"""1998-10-12""";31.4;20.0;9.4;25.48;61.75;1.9
"""1998-11-12""";30.7;20.8;9.8;25.74;52.75;1.066667
"""1998-12-12""";32.0;20.2;10.5;26.38;51.0;1.666667
"""1998-12-13""";32.5;22.7;7.7;26.36;62.25;1.7666669999999998
"""1998-12-14""";30.3;20.8;5.2;24.84;68.5;1.333333
"""1998-12-15""";29.1;19.2;3.8;22.88;86.75;1.433333
"""1998-12-16""";27.8;18.6;3.4;21.42;83.0;0.766667
"""1998-12-17""";28.1;18.4;3.0;21.16;88.25;1.0
"""1998-12-18""";25.1;18.6;0.8;21.76;91.5;1.7
"""1998-12-19""";28.7;19.3;4.2;23.18;80.5;1.466667
"""1998-12-20""";29.9;20.6;4.2;23.56;74.5;1.7333330000000002
"""1998-12-21""";28.7;19.2;10.4;24.14;69.75;0.866667
"""1998-12-22""";30.0;21.0;11.3;25.48;58.25;1.566667
"""1998-12-23""";31.0;20.0;9.6;25.76;52.0;1.5
"""1998-12-24""";30.0;21.6;8.0;24.84;59.25;1.466667
"""1998-12-25""";28.1;20.4;6.6;23.32;58.0;2.3666669999999996
"""1998-12-26""";27.9;19.8;7.2;23.56;59.0;2.733333
"""1998-12-27""";28.2;20.0;9.7;22.68;66.5;2.1333330000000004
"""1998-12-28""";26.8;19.0;2.6;21.76;71.75;1.466667
"""1998-12-29""";29.1;18.8;9.3;24.04;65.0;1.333333
"""1998-12-30""";30.7;20.8;5.9;23.74;70.75;2.266667
"""1998-12-31""";27.0;19.2;3.5;22.88;81.25;1.4
"""1999-01-01""";24.4;19.2;0.0;20.9;93.25;1.3
"""1999-02-01""";25.7;19.6;0.4;21.94;90.75;1.366667
"""1999-03-01""";28.4;19.8;1.5;22.66;83.5;1.9
"""1999-04-01""";27.1;20.4;0.4;22.54;90.75;1.033333
"""1999-05-01""";26.1;20.5;0.3;22.44;90.5;1.4
"""1999-06-01""";28.6;19.8;4.3;21.96;86.25;1.533333
"""1999-07-01""";27.3;19.2;2.9;23.32;82.25;1.1
"""1999-08-01""";31.9;21.2;8.5;25.88;59.5;1.533333
"""1999-09-01""";30.4;21.2;12.0;25.7;61.0;2.5333330000000003
"""1999-10-01""";28.7;21.8;10.1;24.46;62.75;2.2
"""1999-11-01""";27.9;19.8;10.1;23.66;55.0;1.533333
"""1999-12-01""";29.6;19.4;10.7;24.04;57.25;1.333333
"""1999-01-13""";30.5;19.8;10.0;25.12;53.0;1.8
"""1999-01-14""";31.0;21.2;11.0;25.3;60.25;2.066667
"""1999-01-15""";28.5;19.4;2.0;23.6;73.75;1.3
"""1999-01-16""";31.3;20.1;9.3;25.98;61.0;1.566667
"""1999-01-17""";32.0;23.4;12.0;27.38;45.25;0.633333
"""1999-01-18""";31.4;22.2;12.1;26.34;43.0;1.3
"""1999-01-19""";33.5;20.8;12.0;27.08;38.5;1.4
"""1999-01-20""";33.8;22.8;10.2;26.9;45.25;1.366667
"""1999-01-21""";33.5;24.2;10.7;28.8;43.75;1.566667
"""1999-01-22""";32.2;22.5;11.2;27.28;46.0;1.9
"""1999-01-23""";31.0;23.0;9.7;26.52;49.5;1.166667
"""1999-01-24""";30.1;21.4;8.3;24.48;69.5;1.9
"""1999-01-25""";29.1;21.0;9.6;24.88;59.25;1.8
"""1999-01-26""";31.3;21.6;8.0;25.92;61.75;1.7
"""1999-01-27""";28.9;18.9;3.1;23.54;69.5;1.033333
"""1999-01-28""";28.0;18.2;4.2;21.18;82.75;1.233333
"""1999-01-29""";25.1;19.2;1.7;22.1;79.75;1.033333
"""1999-01-30""";31.3;19.9;10.0;25.28;64.75;1.9666669999999997
"""1999-01-31""";30.1;20.2;6.7;24.92;69.0;0.866667
"""1999-01-02""";31.7;21.2;9.6;26.4;51.0;1.7333330000000002
"""1999-02-02""";32.0;23.2;9.3;27.1;45.5;1.7
"""1999-03-02""";30.5;22.0;10.6;25.76;59.0;2.166667
"""1999-04-02""";31.0;22.0;11.1;26.46;45.5;1.9333330000000002
"""1999-05-02""";30.0;22.2;7.2;25.82;58.25;1.5
"""1999-06-02""";29.6;22.7;7.0;25.64;55.25;1.8
"""1999-07-02""";29.8;22.0;6.6;24.96;58.0;1.066667
"""1999-08-02""";31.4;20.1;10.7;25.5;52.75;1.533333
"""1999-09-02""";32.7;22.0;10.4;27.2;49.25;1.6
"""1999-10-02""";32.0;22.6;6.2;27.38;52.75;1.833333
"""1999-11-02""";33.7;22.2;8.2;27.32;53.25;1.7
"""1999-12-02""";29.7;20.0;7.5;24.52;62.5;1.8
"""1999-02-13""";29.7;22.2;9.1;25.28;60.75;2.6333330000000004
"""1999-02-14""";30.1;21.8;9.5;25.56;57.75;2.0
"""1999-02-15""";31.6;21.6;11.1;26.24;53.0;2.4
"""1999-02-16""";29.9;22.4;9.3;25.76;54.5;1.566667
"""1999-02-17""";29.0;21.5;6.2;24.9;61.75;1.066667
"""1999-02-18""";30.5;20.0;9.9;24.98;59.0;1.8666669999999999
"""1999-02-19""";30.7;21.2;11.0;25.34;57.0;1.833333
"""1999-02-20""";30.5;20.5;11.1;25.14;51.0;2.1
"""1999-02-21""";30.1;20.2;9.2;24.84;55.25;2.066667
"""1999-02-22""";29.1;20.4;5.6;23.68;80.75;1.433333
"""1999-02-23""";24.2;20.4;0.8;22.12;76.5;1.233333
"""1999-02-24""";28.3;20.2;6.4;22.74;75.75;1.466667
"""1999-02-25""";25.1;20.0;2.0;22.12;83.75;1.8
"""1999-02-26""";23.0;20.0;0.0;21.08;91.0;1.6
"""1999-02-27""";23.2;19.0;2.1;20.98;87.75;1.1
"""1999-02-28""";26.5;19.2;1.9;22.0;85.25;1.033333
"""1999-01-03""";25.1;19.2;0.4;21.44;87.0;1.133333
"""1999-02-03""";24.1;19.4;0.0;20.98;89.0;1.6
"""1999-03-03""";27.4;19.0;3.3;21.82;88.25;1.533333
"""1999-04-03""";28.6;19.0;8.3;23.46;68.5;1.366667
"""1999-05-03""";28.5;19.2;6.2;23.6;75.0;1.366667
"""1999-06-03""";29.7;20.8;8.0;23.74;70.5;2.7
"""1999-07-03""";24.4;19.4;0.0;21.06;90.0;1.0
"""1999-08-03""";28.3;18.6;7.2;23.3;80.0;0.933333
"""1999-09-03""";30.1;21.2;5.4;24.66;71.0;1.3
"""1999-10-03""";28.3;19.5;2.9;22.34;81.0;1.333333
"""1999-11-03""";28.0;19.2;5.4;22.9;79.25;1.833333
"""1999-12-03""";26.7;19.2;1.5;22.04;92.0;2.766667
"""1999-03-13""";26.5;19.0;3.0;21.98;68.75;2.3
"""1999-03-14""";27.7;18.2;6.8;22.28;66.5;1.7333330000000002
"""1999-03-15""";27.9;18.6;9.0;22.66;68.5;2.166667
"""1999-03-16""";26.9;19.5;4.7;22.68;70.5;1.833333
"""1999-03-17""";27.1;20.0;4.7;22.6;71.75;1.3
"""1999-03-18""";29.3;18.8;9.5;23.22;53.25;1.6
"""1999-03-19""";28.2;18.2;10.1;23.24;57.25;1.5
"""1999-03-20""";27.4;19.0;8.7;22.92;64.25;2.0
"""1999-03-21""";30.0;19.0;9.6;25.14;53.75;1.7666669999999998
"""1999-03-22""";30.9;19.8;9.8;25.2;61.0;1.7333330000000002
"""1999-03-23""";29.2;19.3;6.5;24.72;53.5;1.8
"""1999-03-24""";28.6;19.0;3.9;22.24;81.5;1.066667
"""1999-03-25""";29.4;19.2;6.0;23.92;67.75;1.433333
"""1999-03-26""";30.3;20.2;6.8;25.36;62.75;1.466667
"""1999-03-27""";30.1;21.4;8.3;25.08;64.25;1.2
"""1999-03-28""";31.4;21.0;9.7;26.74;62.75;1.8
"""1999-03-29""";30.9;21.5;5.8;27.46;58.5;1.7666669999999998
"""1999-03-30""";31.2;21.3;7.1;26.26;66.0;1.4
"""1999-03-31""";29.5;22.2;9.2;25.56;59.75;1.8666669999999999
"""1999-01-04""";29.0;21.2;9.0;23.64;60.5;1.9666669999999997
"""1999-02-04""";28.0;19.2;9.2;23.46;64.0;1.7333330000000002
"""1999-03-04""";31.1;19.4;9.3;24.82;56.75;1.066667
"""1999-04-04""";30.0;21.0;7.5;24.94;60.75;1.9
"""1999-05-04""";28.3;20.5;5.7;22.9;77.75;1.633333
"""1999-06-04""";30.2;20.0;7.2;24.78;66.5;0.866667
"""1999-07-04""";30.0;20.0;7.8;24.62;63.5;1.8
"""1999-08-04""";30.7;20.5;7.2;24.92;55.0;1.3
"""1999-09-04""";29.1;19.5;9.1;23.62;57.75;1.433333
"""1999-10-04""";24.4;18.8;2.4;20.6;72.25;1.8666669999999999
"""1999-11-04""";25.4;15.5;8.9;20.3;59.0;1.066667
"""1999-12-04""";26.5;16.5;8.0;20.92;63.5;1.533333
"""1999-04-13""";29.1;17.2;9.2;23.14;61.5;1.3
